,price0,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,price18,price19,price20,price21,price22,price23,original_price0,original_price9
2042,299024841.1998411,190845549.54330307,113426366.52700491,233191167.98450246,133928799.26089434,150809913.11659887,96082232.02178662,175890049.03335828,559212008.7891707,173487249.7991593,56121977.835710615,12834009.506720763,9504266.259694919,5307328.832537721,18643918.340551984,21831176.65149548,22079697.92213478,19634848.7860838,44219738.302233405,20112063.90528332,78972769.60469496,123017721.73761648,64293308.76193624,117138290.08235683,39102000.0,38980000.0
2043,299774276.89207125,193315171.64501652,113369681.68616183,233074630.6691679,133861868.32673098,150734545.843677,96034214.91432945,175802147.9593786,558932542.5179118,173400549.52439708,56093930.87027548,12834009.506720763,9504266.259694919,5307328.832537721,18643918.340551984,21831176.65149548,22079697.92213478,19300625.776745714,44219738.302233405,20112063.90528332,78972769.60469496,123017721.73761648,64293308.76193624,117138290.08235683,39200000.0,39149000.0
2044,292103206.0924628,185197477.3384468,109107737.20441803,223942185.55955094,128597733.81920372,144173849.69188163,91425789.72336954,168570773.86674353,536573499.43932563,167200118.9930831,53868873.27873785,12834009.506720763,9504266.259694919,5307328.832537721,18643918.340551984,21831176.65149548,22079697.92213478,19300625.776745714,44219738.302233405,20112063.90528332,78972769.60469496,123017721.73761648,64293308.76193624,117138290.08235683,38216000.0,37768000.0
2045,292103206.0924628,185104924.87600878,109053210.59911847,223830270.4243388,128533467.08566089,144101798.7924854,91380099.67353277,168486530.6014428,536305346.7659427,167116560.7127267,53841952.302586555,12827595.708866328,9499516.501444198,5304676.494290575,18634601.04003197,21820266.51823636,22068663.590339612,19290980.28660241,44197639.482492164,20102012.898833904,78933302.95321834,122956243.61580858,64261178.17284981,117079750.2072532,38111000.0,38406000.0
2046,292103206.0924628,183661494.55094954,108967338.786532,223566796.4356516,127515675.02835126,142626423.33842513,91111086.49122728,169626493.59603986,541306090.109985,168539440.3501027,54833748.03858694,13036474.826383341,9639577.462300897,5374794.584321115,18876716.399147723,22203760.031260185,22452371.10432962,19513887.12452698,44675911.67833319,20351886.7757491,80505613.7403348,125449078.04269738,65728961.51725362,118351488.0617372,37868000.0,38733000.0
2047,291957227.4787234,183569709.6961015,108912882.34535933,223455068.90120098,127451949.05382435,142555145.76554236,91065553.7143701,169274361.21924534,536510565.29328555,167872386.1086045,54534181.99136771,13110354.900103185,9698039.852711776,5403952.601957576,18981454.43176319,22255197.313185886,22432494.189599264,19465492.242660817,44596117.82589029,20354505.99877756,79918833.33844289,124807662.09497724,65358067.20867665,119481921.71016741,38534000.0,38599000.0
2048,295397010.04153395,185382017.5839342,110333069.434401,226275055.80605465,128850598.70050555,144186346.32279757,92120267.0895165,169189766.33607733,536242444.0712499,167788491.86267316,54506928.527104154,13185914.06640757,9749038.959240414,5430055.970127361,19055501.78505413,22339211.540331192,22421283.54782535,19455764.360480577,44573830.91043507,20505373.245216925,79878893.89149715,124745289.45025212,65325404.50642344,118973917.73025125,38988000.0,39077000.0
2049,290342120.7630531,181993713.47291002,108155714.52027716,222892831.12271494,127401411.289881,141998065.0000616,90634113.55575567,166681049.79237312,528435986.82996994,165996523.0498236,53629209.27191759,12973231.636277312,9598205.867592283,5356841.576319236,18789859.340891097,22052133.211599607,22140375.577724017,19202482.612943202,43868112.529846795,20164739.88537561,78655127.01900072,122889836.14213474,64695894.555941075,118973917.73025125,38340000.0,38679000.0
2050,290197022.25192714,181902762.09186408,108101663.68843295,222781440.40251368,127401411.289881,141927101.44933692,90588819.14618258,166681049.79237312,528435986.82996994,165996523.0498236,53629209.27191759,12973231.636277312,9598205.867592283,5356841.576319236,18789859.340891097,22052133.211599607,22140375.577724017,19202482.612943202,43868112.529846795,20164739.88537561,78655127.01900072,122889836.14213474,64695894.555941075,118973917.73025125,38701000.0,38152000.0
2051,281125750.2265433,176182554.06770593,104956137.81204619,214621804.09402284,127401411.289881,135492655.74503022,87243997.68909822,166681049.79237312,528435986.82996994,165996523.0498236,53629209.27191759,12973231.636277312,9598205.867592283,5356841.576319236,18789859.340891097,22052133.211599607,22140375.577724017,19202482.612943202,43868112.529846795,20164739.88537561,78655127.01900072,122889836.14213474,64663562.7745538,118973917.73025125,37510000.0,37260000.0
2052,281125750.2265433,176182554.06770593,104956137.81204619,214621804.09402284,127337742.41867167,135424943.27339354,87200397.49035305,166597750.91691467,528435986.82996994,165996523.0498236,53602408.06788365,12966748.262146238,9593409.163010778,5354164.494072201,18780469.106337927,22041112.65527197,22129310.92226289,19202482.612943202,43868112.529846795,20164739.88537561,78655127.01900072,122889836.14213474,65393520.8702353,118914460.50000127,37150000.0,37150000.0
2053,280985257.5977444,176094506.81429878,104903685.96906166,214621804.09402284,126286549.08004305,135124889.03505945,87481432.23544738,165632380.80931318,528171900.8795302,165996523.0498236,53137263.6025837,12852430.809017777,9528249.936159965,5302169.585385549,18653942.654176116,21899151.042684134,22063980.80050861,19202482.612943202,43868112.529846795,20164739.88537561,78655127.01900072,122889836.14213474,63956962.47305484,115745049.5307615,37661000.0,37072000.0
2054,273372673.030365,170923526.44159117,101611954.73990455,214621804.09402284,126286549.08004305,135124889.03505945,85705510.44837865,165632380.80931318,517223492.69777715,165996523.0498236,53137263.6025837,12852430.809017777,9528249.936159965,5302169.585385549,18653942.654176116,21899151.042684134,22063980.80050861,19202482.612943202,43868112.529846795,20164739.88537561,78655127.01900072,122889836.14213474,63956962.47305484,115745049.5307615,36659000.0,36413000.0
2055,273372673.030365,170923526.44159117,101611954.73990455,214621804.09402284,126286549.08004305,135124889.03505945,85705510.44837865,165632380.80931318,517223492.69777715,165996523.0498236,53137263.6025837,12846007.80511522,9523488.192063933,5299519.825472813,18644620.344004113,21888206.939214528,22052954.32334694,19192886.169858273,43846189.43512923,20154662.55409856,78615819.10944599,122828421.93116915,63924999.973068304,115687205.92779759,35725000.0,36341000.0
2056,273236055.0028636,170838107.38789725,101561174.15282814,214514546.82061255,126223437.36136237,135057360.354882,85662679.10882424,165549606.00631002,516965010.1926808,165913566.26669025,53137263.6025837,12790617.745285738,9525319.682416538,5300247.261895351,18616361.803269334,21953977.15441437,22181416.952749684,19243115.486280765,43894427.720442094,20182366.55760935,78516052.7812274,122510716.20566612,63886018.9596009,115928690.93563941,36309000.0,36382000.0
2057,274771215.85060334,171969050.49682412,101848330.01595207,215156488.55143416,126660676.9585343,135305634.373149,85789412.93545099,165330793.79754913,515957144.86229324,166086858.430896,53137263.6025837,12784225.632469503,9597271.089125995,5345057.345523682,18607058.27413227,22216454.61874403,22519316.286012825,19534974.251177784,44527555.21517346,20451649.47173421,78476814.37404038,122449491.45993616,63854091.91364408,117282277.95327905,36513000.0,36420000.0
2058,278247903.6528376,173386248.9154794,103233926.75355001,218171847.87419263,128479038.45788422,136910151.53597897,86624917.42210144,165248169.7126928,515699295.21468586,167099249.49546656,53110708.24845947,12687087.293737523,9551676.790901607,5309666.545156225,18490437.615896996,22022608.675673645,22205012.06745349,19395204.304746788,44229265.336241424,20233193.707650416,77436046.56533968,121414980.36779259,63147932.28382622,115832616.44301297,36975000.0,36642000.0
2059,274099801.2133671,171198272.8800555,101783473.21574058,215272594.60879457,126621625.56324244,134886127.2467162,85443916.57522337,163167936.5229982,509714473.97606134,165999256.96172994,52881652.03860753,12680746.920277385,9551676.790901607,5309666.545156225,18490437.615896996,22022608.675673645,22205012.06745349,19395204.304746788,44229265.336241424,20233193.707650416,77436046.56533968,121414980.36779259,63147932.28382622,115832616.44301297,36442000.0,36419000.0
2060,274099801.2133671,171198272.8800555,101783473.21574058,215272594.60879457,126621625.56324244,134818717.88777232,85401215.96723975,163086393.32633507,509459744.10400933,165916298.81232378,52855224.42639433,12703273.527268859,9546903.339231992,5307013.038636906,18481197.017388303,22011602.874236528,22193915.10989854,19385511.5489723,44207161.75536375,20223082.166567132,77397347.89139399,121354303.2161845,63116374.09677783,115774729.07847373,36162000.0,36706000.0
2061,273962819.80346537,171112716.5217946,101732606.91228443,215272594.60879457,126621625.56324244,132675446.66803758,84148482.4279325,161378933.05700245,503282574.1949937,163728008.10832384,52210907.72687549,12515067.19148694,9400541.35832682,5232444.351598671,18237961.830483526,21765933.664572965,21978622.31193551,19063543.40741844,43398071.34387806,19793168.67604725,75962732.16254741,119004569.93415904,62088432.45491644,113892569.34340687,36710000.0,36240000.0
2062,269238453.7405524,169445654.90704226,100408355.58206347,215165012.1027432,126558346.3900474,132675446.66803758,84148482.4279325,161378933.05700245,503282574.1949937,163728008.10832384,52210907.72687549,12508812.785094393,9395843.436608516,5229829.436880231,18237961.830483526,21755056.136504713,21978622.31193551,19063543.40741844,43376383.152301915,19783277.037528485,75924769.77765858,118945097.3854663,62057403.75303992,113835651.51764804,36095000.0,36156000.0
2063,269103901.7896576,169360974.41983235,100358176.49381655,216459934.4625256,126963601.40526426,132609142.09698908,84106429.21332583,161298283.91504493,503031058.66566086,163646185.01581594,52184815.31921589,12608615.305520993,9485414.201616252,5282850.083381199,18228847.406780135,21925228.913160533,21967638.492689166,19054016.39921883,43620480.75410792,19914328.279289644,76105019.05856621,118777314.2625476,62191037.38709483,113973893.09047805,36222000.0,36404000.0
2064,269297063.4440812,169421650.51164344,100283101.59241399,215188044.49471593,126634740.4539935,132091007.64681435,83902254.9881698,160360873.38004267,499420029.59432214,162005279.58105475,51213053.657280356,12347924.560755339,9290980.2159472,5169310.847482596,17841537.687702753,21553656.354673937,21663143.904428337,18822104.84350897,43043745.72650357,19626572.242169157,75245775.97628425,118777314.2625476,61404775.632479385,113483547.08979611,36248000.0,36057000.0
2065,267558489.6855585,167951417.4657519,100283101.59241399,215188044.49471593,126634740.4539935,132091007.64681435,83902254.9881698,160360873.38004267,499420029.59432214,162005279.58105475,51213053.657280356,12341753.683913382,9286337.047423488,5166727.483740726,17832621.377014246,21542884.91221783,21652317.745555557,18812698.49426184,43022234.60919897,19616763.860239036,75208171.89033908,118717955.28490515,61374088.588185295,113426833.67295963,36032000.0,35947000.0
2066,267424777.29691005,167867483.72388995,100232985.09986407,215080504.24259463,126571454.72663018,132024995.14923972,83860324.82575692,160280733.0135359,499170444.3721361,161924317.42234358,51187459.927316695,12463711.833901534,9333327.222445706,5099837.195859005,17628589.005693737,21226739.500818208,21333832.13854807,18522738.532101702,42402442.295121856,19336340.3261415,73904515.51903988,116427342.50111324,60217526.21080238,110778820.99771708,36541000.0,36382000.0
2067,258447440.00817433,162746232.20293486,97164915.29884864,208972318.86838102,123044002.27330887,128531853.7966202,81996305.72557217,156546647.47274894,487807475.65777487,157764130.4607972,49536364.24243384,12064395.842567995,9018372.493036339,5099837.195859005,17628589.005693737,21226739.500818208,21333832.13854807,18522738.532101702,42402442.295121856,19336340.3261415,73904515.51903988,116427342.50111324,60217526.21080238,110778820.99771708,35332000.0,35465000.0
2068,258318280.86774045,162746232.20293486,97164915.29884864,208867884.92591804,122982511.01779996,128467619.9866269,81996305.72557217,156546647.47274894,487563693.81086946,157685287.81688875,49511608.43821473,12058366.659238378,9013865.560256211,5097288.551583213,17619779.116135668,21216131.435100656,21323170.55327143,18513481.791206095,42381251.66928721,19326676.987647675,73867581.7281758,116369157.92215215,60217526.21080238,110723459.26808304,35422000.0,35550000.0
2069,261877066.96292022,162664899.75305834,97116357.1202885,211238301.32646626,124467781.89778017,129874582.57495421,81955328.0615414,156468413.26611587,491558204.77398676,158732087.47722027,49844940.11192553,12191224.33071062,9106246.29371489,5152559.314665834,17847442.862808574,21542477.979653493,21616589.333736613,18668360.5048557,42797504.64910523,19514806.99049002,74457388.61893205,117294389.18791416,60187432.49455511,111075466.66447325,35910000.0,35786000.0
2070,259851001.90781096,161468739.6312958,96195698.05279124,210720129.48061806,123791619.27018732,129115553.38507968,81610515.48095684,155905796.2848971,490832226.42841333,158900639.9649008,50379107.60578007,12324763.323575027,9205243.829019098,5221935.637076833,18090549.88332581,21784082.60379758,21869640.438039232,18964038.04909585,43517574.4590203,19792912.212083053,75653675.38675568,118974241.6988012,61111735.284549534,113315230.54061976,35650000.0,35824000.0
2071,259721141.33714238,161388045.60849154,96147624.2406709,210614822.06958327,123729754.39299083,129051027.8711441,81569730.615649,155827882.34372523,490586932.96193236,165713708.94061783,52440464.148644336,12783633.281198388,9514197.576729394,5361839.756129718,18534917.63394339,22432568.6472092,22530585.822372504,19446925.8903064,44542657.22828478,20343124.30735241,77591910.04542463,122356913.4541226,62658974.381097585,116178016.35727991,36399000.0,37360000.0
2072,265329559.62036428,163532207.40027058,97368889.77586694,212885197.99011448,123537261.4975094,129310546.75973764,81897497.77820103,154803083.6750832,484021756.3434123,163999370.459603,51446810.79747162,12593717.157426823,9412527.362464353,5331537.272401113,18447974.493050415,22229727.141083572,22310958.852681167,19306898.324421197,44384095.34427006,20280629.701625608,77629424.26462467,122599704.63733675,62770092.74929363,115730733.33063665,37185000.0,36992000.0
2073,263677816.21742547,164103688.53898853,97648488.3649183,213029257.375935,123475523.73564158,130120666.5335904,82010444.57070206,154803083.6750832,483779866.4102072,163999370.459603,51421100.24734794,12593717.157426823,9412527.362464353,5331537.272401113,18447974.493050415,22229727.141083572,22310958.852681167,19306898.324421197,44384095.34427006,20280629.701625608,75467949.78192776,119029530.82885437,61023965.24256777,115730733.33063665,36972000.0,36923000.0
2074,263677816.21742547,160142821.4328727,95374539.41738898,209081160.0857627,120655563.80830505,126834273.63697031,80362412.45292509,154803083.6750832,475394481.6850154,163999370.459603,50394559.90921103,12593717.157426823,9412527.362464353,5331537.272401113,18447974.493050415,22229727.141083572,22310958.852681167,19306898.324421197,44384095.34427006,20280629.701625608,75467949.78192776,119029530.82885437,61023965.24256777,115730733.33063665,36262000.0,36391000.0
2075,263677816.21742547,160142821.4328727,95326875.97939926,209081160.0857627,120655563.80830505,126834273.63697031,80362412.45292509,154803083.6750832,475394481.6850154,163999370.459603,50394559.90921103,12593717.157426823,9407823.450738983,5328872.835983122,18438755.11549267,22218617.832167488,22299808.948207065,19306898.324421197,44361914.38707652,20280629.701625608,75467949.78192776,118970045.8059514,61023965.24256777,115730733.33063665,36038000.0,35823000.0
2076,263677816.21742547,160142821.4328727,94563361.76077639,209081160.0857627,120595266.17521745,126770888.19287387,80322251.32726145,154725720.81467587,475156903.2333987,163917411.75372612,50369375.22160023,12587423.44570397,9420931.015387379,5325911.94736801,18403939.160521124,22100392.415166754,22268852.404205065,19306898.324421197,44140597.37001103,20280629.701625608,75467949.78192776,118468685.70970044,61023965.24256777,115672896.88219555,35851000.0,36089000.0
2077,263546043.19582754,160062790.03785378,94516103.70892192,208976671.74988776,120427945.26262517,126173894.00420608,80041531.26527807,153944650.21296,472760600.5782284,162922960.98482126,50145748.47831069,12553171.667905604,9406525.801838793,5325911.94736801,18403939.160521124,22100392.415166754,22268852.404205065,19306898.324421197,44140597.37001103,20270494.45439841,75430234.66459547,118468685.70970044,61023965.24256777,115846792.66258638,35946000.0,35888000.0
2078,263319005.4573692,159100834.79536194,94107307.60274884,208466189.66622782,120427945.26262517,126173894.00420608,80001530.50002806,153944650.21296,472524338.4090239,162841540.2147139,50145748.47831069,12553171.667905604,9406525.801838793,5325911.94736801,18403939.160521124,22100392.415166754,22268852.404205065,19306898.324421197,44140597.37001103,19970442.98067237,74118055.40277694,118468685.70970044,61023965.24256777,114044343.57708205,35933000.0,35894000.0
2079,263319005.4573692,159100834.79536194,94107307.60274884,208466189.66622782,120427945.26262517,126173894.00420608,75960116.8837943,153944650.21296,450749353.4885724,155527646.3149986,50145748.47831069,12553171.667905604,9406525.801838793,5325911.94736801,18403939.160521124,22100392.415166754,22268852.404205065,19306898.324421197,44140597.37001103,19970442.98067237,74118055.40277694,118468685.70970044,61023965.24256777,114044343.57708205,35472000.0,34299000.0
2080,263319005.4573692,159100834.79536194,94060277.46401684,208362008.66189688,120367761.3819342,126110838.58491363,75922155.80589134,153867716.3547826,450524091.44285095,155449921.35432142,50120688.13424357,12546898.218796207,9401824.889394097,5323250.322206907,18394741.789626308,22089347.74129611,22257723.54243385,19297249.699571412,44118538.10096055,19960462.749297723,74081014.89532928,118409480.96921583,60993468.50831361,113987349.90213099,34509000.0,35855000.0
2081,263187411.75149345,159021324.1332953,94114038.48222901,207998051.4933392,119905119.76622178,124072554.86439137,74695469.68190774,150035581.5895787,439006462.9864891,151463516.4006986,49109928.86163501,12342137.022869067,9285764.79658941,5233466.718775593,18098440.027960386,21692381.76236533,21937004.90737266,19000812.75122253,43354777.86879916,19778798.44513322,73539716.45385331,116370896.46832827,60268158.65597556,112224773.50497434,35089000.0,34953000.0
2082,263794957.71609408,160362489.74080062,94061608.04921758,207998051.4933392,119905119.76622178,124072554.86439137,74658140.61160193,149960601.2889342,438787069.4517632,151387822.48945388,49109928.86163501,12342137.022869067,9285764.79658941,5233466.718775593,18098440.027960386,21692381.76236533,21937004.90737266,19000812.75122253,43333111.31314259,19768913.98813915,73502964.97136763,116312740.09827913,60238039.63615748,112168689.16039415,35170000.0,34996000.0
2083,262096225.44651717,158678258.5172195,94061608.04921758,207998051.4933392,119905119.76622178,124072554.86439137,74059880.61171465,149077231.79881433,436427588.8074345,150745724.16502637,49109928.86163501,12342137.022869067,9285764.79658941,5233466.718775593,18098440.027960386,21692381.76236533,21937004.90737266,19000812.75122253,42255128.322318986,19264490.53660844,71552419.46596055,113334031.22370967,58356029.32942292,109107702.83710614,34961000.0,34865000.0
2084,262096225.44651717,158678258.5172195,94061608.04921758,207998051.4933392,119905119.76622178,124072554.86439137,74059880.61171465,149077231.79881433,436427588.8074345,150745724.16502637,49109928.86163501,12342137.022869067,9285764.79658941,5233466.718775593,18098440.027960386,21681540.991869394,21926041.886429448,18991317.092676193,42255128.322318986,19254863.10505591,71516661.13539286,113277392.52744596,58326865.89647469,109053176.24898164,34121000.0,34370000.0
2085,261965242.82510462,158598959.03770065,94014600.74884316,207998051.4933392,119845197.16763796,124010549.58959657,74022869.17712608,149002730.4335975,436427588.8074345,150745724.16502637,49085386.16855074,12335969.038349893,9285764.79658941,5230851.293129028,18089395.33029524,21556913.399523247,21837007.276933137,18934604.354679413,42255128.322318986,19266682.810557406,71230743.61859696,112897783.84499519,58005653.624948755,108377329.63735846,34240000.0,34345000.0
2086,260480736.13663444,157844024.75171575,93288889.95431624,207998051.4933392,118459007.1077537,122537338.11754932,72973203.34378122,147236794.45169798,436427588.8074345,150745724.16502637,48553651.57520899,12242381.066118313,9281124.234472174,5240041.661433208,18060251.363284513,21546140.329358567,21837007.276933137,18925141.78378752,42234011.31666066,19253674.098966774,71195146.04557417,112897783.84499519,58005653.624948755,108323168.05333179,34063000.0,34059000.0
2087,260350560.85620633,157844024.75171575,93288889.95431624,207998051.4933392,118459007.1077537,122537338.11754932,72973203.34378122,147236794.45169798,436427588.8074345,150745724.16502637,48553651.57520899,12242381.066118313,9201934.712025043,5208792.647711738,18060251.363284513,21398352.13926997,21837007.276933137,18781407.408087436,41786464.091983706,19253674.098966774,70632903.28420691,112897783.84499519,58005653.624948755,107549832.1125271,34075000.0,33913000.0
2088,259326892.24892962,157765142.18062544,93288889.95431624,207894104.44111866,118399807.20415162,122537338.11754932,72973203.34378122,147236794.45169798,436427588.8074345,150745724.16502637,48553651.57520899,12242381.066118313,9201934.712025043,5208792.647711738,18060251.363284513,21398352.13926997,21837007.276933137,18781407.408087436,41786464.091983706,19253674.098966774,70632903.28420691,112897783.84499519,58005653.624948755,107549832.1125271,33958000.0,33007000.0
2089,259326892.24892962,151876839.21659932,93288889.95431624,201093167.76885855,115603862.79359904,122537338.11754932,72936734.97629307,147163212.8452753,436209484.0654018,150670388.97054112,48529386.88176811,12236262.934650987,9197336.044003041,5206189.55293527,18051225.75040931,21387658.310114913,21826094.22981823,18772021.39738874,41765581.30133304,19244052.07293031,70597604.48196593,112841363.16341348,57976665.2923026,107496084.07049185,32769000.0,33449000.0
2090,259197293.60212854,151800938.7472257,93242268.8199063,200992671.43314198,115546089.74872468,122476100.06751557,75489629.98535241,152012373.61961564,449764199.7900953,155472165.84406787,50381386.60333326,12653224.57842512,9484167.284919972,5351502.469227148,18657957.86012496,22351706.480329305,22826320.863383334,19568536.144732986,43481205.34713506,20035194.52218291,73485381.47897236,117193762.64098293,59932254.83672711,111713882.58548562,33619000.0,34515000.0
2091,267824610.64132607,155065234.32395583,94697771.21501568,201801928.48870513,116173894.28826863,123312743.56687684,76112553.85314515,153453896.86798772,453588658.9293083,156665853.34077013,50562069.50299814,12768577.84375118,9568480.790895553,5414891.919313745,18761691.221714817,22259273.721007854,22717675.81553846,19585949.372636843,43342151.77068038,19935658.41042809,73117627.61362678,117121655.74948283,60060093.72920716,111350030.05582859,34738000.0,34780000.0
2092,267652168.38345546,155875711.0035006,95167464.29561383,203042013.04147455,116404311.91182466,123621167.22977698,75814529.58921085,152857247.30965695,449617328.85162157,155173820.54607135,50281919.938507654,12714826.895780107,9543867.997741848,5385720.5460531935,18668609.169276334,22259273.721007854,22717675.81553846,19437481.663801916,43342151.77068038,19935658.41042809,73117627.61362678,117063124.18738914,60205208.14769802,111294382.8643964,34733000.0,34466000.0
2093,267652168.38345546,155300989.00449744,95002516.00495157,203263248.7832832,115802062.0224874,123812602.60674948,75776641.26857658,152780856.88121635,449392632.5353539,155096272.40986642,50256791.542736284,12708472.65945038,9539098.448517589,5383029.031537425,18659279.52951158,22248149.64618476,22706322.654211354,19427767.779911958,43320491.52491793,19925695.56264676,73081087.07009174,119231084.69581342,60932507.79275343,112725493.18366303,34650000.0,35095000.0
2094,267518409.17886603,155223377.3158395,94955038.48570871,211967128.6254912,115744189.92752364,129637201.2061164,79664566.69596244,160025865.3124031,473517651.07237464,163316220.17115298,52854221.75910345,13595672.001754573,10179420.779288422,5732735.0310330475,19897310.9380366,23980227.149987936,24451621.8106219,20944458.28727554,46663484.40926172,21504984.71234143,78550855.41723971,128179400.69792548,65564076.31625353,122979654.17662261,35227000.0,36955000.0
2095,294675017.2131473,170893962.09317455,104085025.91534367,228891662.87385154,124103492.53340034,139559934.91252416,84778434.06869674,169608956.3923563,504982834.8238506,172950352.4935211,56078617.889766134,14208528.109807042,10781599.701255416,6053273.412230127,20958254.164727338,25064515.258650698,25456314.92470803,21696732.36352611,48632204.433202446,22396985.370319784,82133709.37062773,131901684.37024339,68205504.24330749,126758679.86343607,38803000.0,39135000.0
2096,296163466.64679354,171268939.91478023,103988108.60301931,230283119.24996373,124588912.06632079,140517111.79738668,85564683.05484776,171446332.32863083,502472960.288947,172819706.1463743,56009370.14429333,14197099.965658033,10657239.338824984,6027199.088571664,20843688.683509327,25015310.15041035,25504741.649358712,21785040.398889344,48926338.37274914,22543856.425892826,82631904.5901023,134393321.71973878,68906890.59934667,127285762.90513027,38999000.0,39125000.0
2097,303985420.30320007,179675419.4503122,103936140.53275295,239807900.1341459,128503789.07857527,144437991.9257493,88371786.87317204,176692867.88126308,502221849.36426485,172733339.47663596,55981379.454566054,14190004.963176444,10651913.382133918,6024186.995074127,20833272.047485586,25002808.74603733,26331870.106392343,22359594.553971402,50246233.53004274,23063859.35238116,84716021.25823763,137350244.52827394,70444412.4143094,130058539.14870937,40029000.0,40651000.0
2098,310060724.1140012,176818234.51661906,102999954.81525569,237255619.8207638,128702369.79658818,144544344.91295624,87879468.29829416,177145680.90821227,502258962.09545416,172767332.90154094,56198688.802430235,14237153.638294064,10666261.677204264,6055904.889134147,21019019.145542823,25224544.13313808,26547530.453503378,22588643.520694796,50484753.909591116,23112627.34766796,84339624.39085752,137741354.0445682,70485873.67673536,129980738.49731264,40829000.0,40659000.0
2099,307674135.93855,176729869.58182815,102999954.81525569,237255619.8207638,127201391.13533783,142767732.44206256,87879468.29829416,175420833.363106,499707993.7753355,171377103.80320123,55801209.935215026,13873978.744470024,10391836.968323072,5909849.150365856,20330157.661805443,24376248.24507475,25947618.251461755,22191746.367306057,49656606.2083716,22658411.029147238,84339624.39085752,135138282.51344967,69269575.58374666,129980738.49731264,40535000.0,40352000.0
2100,307674135.93855,174926284.98933482,102999954.81525569,237255619.8207638,127201391.13533783,142767732.44206256,87879468.29829416,175420833.363106,499707993.7753355,171377103.80320123,55801209.935215026,13867045.221859096,10386643.646499824,5906895.702514598,20319997.66297396,24364066.211968765,25947618.251461755,22191746.367306057,49656606.2083716,22647087.485404536,84297475.653031,135070747.13987973,69234958.1046943,129980738.49731264,40148000.0,40094000.0
2101,307520375.75067466,174838865.55655655,102948480.5749682,237137051.29511625,127137822.22422571,142696384.2499376,87835550.52303265,175333166.77971616,499458264.64301395,171291458.07416415,55773323.27357824,13942598.969926942,10386643.646499824,5932062.11583755,20452814.731821857,24533679.069047373,25934650.92599876,22191746.367306057,49656606.2083716,22708614.679041512,83465452.66125667,133306475.44090474,68168719.311518,129980738.49731264,40678000.0,40587000.0
2102,304049492.1980305,174414113.16667542,102080282.90636857,234275821.15237117,125898481.7670005,141743829.54780462,87240398.60647298,173647766.2911778,494632714.22163826,168801414.06398478,55064607.81542255,13853215.263522703,10321499.944839912,5908502.305737054,20398506.998321317,24457003.722814254,25979054.06522344,22180656.039286416,49631790.313214995,22889244.97228768,83423740.79086123,133239855.51314817,68134651.98552524,129915780.60700913,40239000.0,40017000.0
2103,303897543.42631733,174326949.6918295,102029268.27223246,234158741.78148043,125835563.985008,141672993.05127898,87196800.2063698,173560985.79827866,494385521.4609078,168717055.53621668,55037089.27078716,13846292.11746397,10316341.773952935,5905549.530971568,20388312.841900367,24444781.33214818,26286658.421011817,22479038.217020083,50413345.00592532,23168092.98748645,83783202.63239264,134254264.55779037,68909592.62973751,127773666.90864561,40646000.0,40583000.0
2104,300188469.6470858,171448250.42443705,101499670.71358036,232823742.66707498,124593971.19076017,140359057.68161452,86938390.60197236,173367291.41294694,493712084.9169486,168483107.8432241,55076422.79113939,13894136.941643182,10246001.29915321,5846026.956968079,20092863.719338983,24246296.946912825,26112714.593051057,22276469.07964129,49869406.25147737,22913908.345421445,83045201.94176833,132778759.30675974,68107261.842066,127709812.00264429,40170000.0,40547000.0
2105,300038450.4218749,171362569.13986713,101448946.24046013,232707388.97258866,124531705.33809114,140288913.22500202,86894943.13040715,173280651.08740324,493465352.2408282,168398908.38902962,55160515.14499588,13876600.959209641,10240880.858723849,5846026.956968079,20082822.308184892,24246296.946912825,26112714.593051057,22276469.07964129,49869406.25147737,22913908.345421445,83045201.94176833,132778759.30675974,68107261.842066,127257174.9518212,40743000.0,40712000.0
2106,299571930.1402504,170973668.3833134,101458921.30953321,231631425.89876246,124042076.60306871,139740605.6011756,86574504.97056244,172645793.96379605,492492479.37788236,168066652.27989087,55178147.412739985,13869666.126146568,10279970.115350677,5843105.404265946,20113041.40981047,24234179.856984332,26099664.76067072,22265336.41143557,49844484.00947263,22902457.116863016,83045201.94176833,132778759.30675974,68073225.22945127,127257174.9518212,40700000.0,40652000.0
2107,299571930.1402504,170888224.2711778,102256926.83537936,231515668.0647301,123980086.55978881,139670770.21606758,86531239.350887,172559514.2066927,492246356.19978243,167982660.94941616,55669138.25299887,14088271.35339238,10408082.001585698,5902911.863449051,20307731.687496565,24404817.885422405,26318179.560439944,22357914.633936066,50113389.31562808,23134519.388817817,83003700.09172247,132712403.10520715,68658098.58260436,127193578.16273983,40691000.0,41200000.0
2108,299422219.030735,170098516.12784016,101732219.498881,230365588.07021758,122690648.5102274,137480997.29113516,85594046.62121946,171019324.3723678,486275826.02570534,165494295.46663135,55057018.480487004,13868185.16951737,10266512.062577188,5839610.455343635,20150519.040567487,24224448.119635195,26048072.773754623,22207664.013418693,49758198.558905706,22840214.740680024,81170991.96102563,129539885.20428123,66915252.2416052,124549973.18352497,40842000.0,40610000.0
